vehicle_id,cell_chemistry,cycle_number,calendar_age_days,soh_pct,capacity_Ah,nominal_capacity_kWh,internal_resistance_mOhm,eis_impedance_1kHz_Ohm,voltage_OCV_V,dod_pct,c_rate_charge,c_rate_discharge,temperature_C,data_source
V00002,LFP,465,1052.0,96.9,58.14,60.0,15.62,0.0153,3.386,78.1,0.61,0.52,30.5,real_calibrated
V00002,LFP,471,1063.0,96.71,58.03,60.0,14.12,0.0134,3.369,81.4,2.81,2.33,25.1,synthetic
V00002,LFP,476,1072.0,96.59,57.95,60.0,14.49,0.0146,3.36,53.7,2.13,0.53,30.5,synthetic
V00002,LFP,487,1092.0,96.63,57.98,60.0,15.08,0.0147,3.39,87.3,1.79,2.26,27.4,real_calibrated
V00002,LFP,490,1097.0,96.87,58.12,60.0,14.92,0.016,3.374,45.8,1.75,0.98,22.6,real_calibrated
V00002,LFP,509,1131.0,97.19,58.31,60.0,15.56,0.0145,3.366,65.6,0.37,1.61,15.4,synthetic
V00002,LFP,512,1137.0,95.54,57.32,60.0,13.53,0.0147,3.363,47.0,2.56,2.03,21.5,real_calibrated
V00002,LFP,514,1140.0,95.8,57.48,60.0,14.85,0.0149,3.37,45.6,0.48,2.12,27.1,real_calibrated
V00002,LFP,519,1149.0,96.28,57.77,60.0,13.9,0.0138,3.38,47.1,1.69,1.89,12.6,real_calibrated
V00002,LFP,537,1182.0,95.84,57.5,60.0,14.61,0.0148,3.37,31.4,1.0,1.89,35.8,real_calibrated
V00002,LFP,568,1237.0,96.08,57.65,60.0,14.59,0.0142,3.374,45.6,2.21,2.22,29.8,real_calibrated
V00002,LFP,576,1252.0,95.42,57.25,60.0,14.99,0.017,3.385,69.4,1.89,2.15,19.8,synthetic
V00002,LFP,579,1257.0,95.82,57.49,60.0,14.01,0.013,3.376,55.0,1.46,0.92,41.5,synthetic
V00002,LFP,581,1261.0,95.86,57.52,60.0,14.36,0.016,3.37,41.8,1.57,1.47,24.1,real_calibrated
V00002,LFP,598,1291.0,95.86,57.52,60.0,15.13,0.014,3.372,74.1,2.56,2.24,21.2,real_calibrated
V00002,LFP,614,1320.0,95.59,57.35,60.0,14.73,0.0138,3.367,85.0,0.92,1.61,31.5,real_calibrated
V00002,LFP,630,1349.0,95.01,57.01,60.0,14.66,0.0135,3.371,92.5,2.23,1.71,35.9,synthetic
V00002,LFP,637,1362.0,95.22,57.13,60.0,13.9,0.0147,3.375,34.4,2.0,2.11,24.1,synthetic
V00002,LFP,672,1425.0,95.15,57.09,60.0,15.28,0.0171,3.376,84.7,1.64,1.86,26.6,real_calibrated
V00002,LFP,678,1435.0,95.59,57.35,60.0,14.63,0.0152,3.355,57.3,2.26,1.95,18.9,real_calibrated
V00002,LFP,699,1473.0,94.63,56.78,60.0,15.12,0.0156,3.389,55.2,2.49,2.21,28.0,synthetic
V00002,LFP,705,1484.0,94.77,56.86,60.0,14.15,0.015,3.38,57.0,2.47,0.69,32.7,real_calibrated
V00002,LFP,724,1518.0,94.42,56.65,60.0,14.7,0.0149,3.368,55.2,1.43,1.57,38.1,synthetic
V00002,LFP,728,1525.0,94.35,56.61,60.0,13.64,0.0141,3.38,45.2,0.85,1.64,27.0,synthetic
V00002,LFP,733,1534.0,94.59,56.75,60.0,14.86,0.0148,3.364,88.9,0.68,1.28,29.9,real_calibrated
V00002,LFP,734,1536.0,95.05,57.03,60.0,14.65,0.0156,3.353,73.0,2.98,1.34,22.7,real_calibrated
V00002,LFP,747,1560.0,94.41,56.65,60.0,15.31,0.0172,3.376,60.4,1.89,2.29,37.2,synthetic
V00002,LFP,754,1572.0,94.67,56.8,60.0,14.77,0.0148,3.388,81.2,1.1,2.07,20.7,real_calibrated
V00002,LFP,766,1594.0,94.52,56.71,60.0,14.93,0.0138,3.355,66.0,2.75,2.47,25.8,synthetic
V00002,LFP,778,1615.0,94.99,56.99,60.0,14.06,0.014,3.361,66.5,1.15,1.2,23.8,synthetic
V00002,LFP,796,1648.0,94.4,56.64,60.0,13.84,0.0158,3.384,79.5,1.03,1.76,30.3,real_calibrated
V00002,LFP,797,1650.0,94.27,56.56,60.0,15.14,0.013,3.37,66.0,1.71,1.18,23.0,real_calibrated
V00002,LFP,810,1673.0,93.7,56.22,60.0,14.81,0.0155,3.351,89.2,2.34,1.42,29.4,real_calibrated
V00002,LFP,813,1678.0,94.52,56.71,60.0,15.32,0.0158,3.366,72.9,2.68,1.23,28.2,real_calibrated
V00002,LFP,823,1696.0,93.98,56.39,60.0,14.87,0.0164,3.368,47.4,2.89,2.34,38.3,synthetic
V00002,LFP,826,1702.0,94.24,56.54,60.0,14.67,0.0144,3.361,37.3,2.1,1.59,36.3,synthetic
V00002,LFP,827,1704.0,93.91,56.35,60.0,14.99,0.0168,3.358,39.2,2.41,1.81,41.3,real_calibrated
V00002,LFP,835,1718.0,93.8,56.28,60.0,15.02,0.0133,3.37,62.0,0.79,1.92,21.5,synthetic
V00002,LFP,837,1722.0,93.97,56.38,60.0,14.57,0.0142,3.372,64.3,2.37,2.45,26.1,real_calibrated
V00002,LFP,838,1723.0,94.69,56.81,60.0,14.66,0.0168,3.37,78.3,2.67,1.89,44.7,synthetic
V00002,LFP,845,1736.0,93.93,56.36,60.0,14.72,0.0166,3.371,37.3,2.9,1.52,32.4,synthetic
V00002,LFP,865,1772.0,93.86,56.32,60.0,15.5,0.0169,3.364,90.0,1.57,0.81,23.3,synthetic
V00002,LFP,868,1777.0,93.55,56.13,60.0,14.89,0.0144,3.376,86.7,1.95,1.79,26.9,real_calibrated
V00002,LFP,869,1779.0,93.6,56.16,60.0,14.29,0.0133,3.358,91.6,1.25,2.33,24.5,synthetic
V00002,LFP,877,1794.0,93.74,56.24,60.0,14.99,0.0155,3.373,67.0,0.54,0.73,40.7,real_calibrated
V00002,LFP,880,1799.0,93.82,56.29,60.0,15.14,0.0141,3.371,93.3,0.74,1.03,20.7,real_calibrated
V00002,LFP,882,1803.0,93.32,55.99,60.0,14.63,0.0131,3.357,33.9,0.73,2.08,33.7,real_calibrated
V00002,LFP,883,1804.0,93.22,55.93,60.0,15.07,0.0146,3.371,50.1,0.48,0.68,26.0,synthetic
V00002,LFP,890,1817.0,93.57,56.14,60.0,14.58,0.0134,3.375,74.7,1.44,1.82,20.8,real_calibrated
V00002,LFP,896,1828.0,93.53,56.12,60.0,13.76,0.0125,3.367,91.2,2.33,2.46,38.3,synthetic
V00002,LFP,897,1830.0,93.5,56.1,60.0,14.64,0.0151,3.372,55.9,0.87,1.34,20.1,real_calibrated
V00002,LFP,905,1844.0,93.52,56.11,60.0,14.72,0.0143,3.364,34.9,1.83,0.96,28.5,real_calibrated
V00002,LFP,909,1851.0,93.96,56.38,60.0,15.14,0.0152,3.364,36.7,2.61,1.43,28.4,real_calibrated
V00002,LFP,911,1855.0,93.8,56.28,60.0,15.32,0.0148,3.369,93.7,0.95,1.0,34.9,real_calibrated
V00002,LFP,923,1876.0,93.68,56.21,60.0,14.67,0.0149,3.38,70.7,1.64,1.08,31.2,real_calibrated
V00002,LFP,929,1887.0,93.73,56.24,60.0,14.95,0.0141,3.369,86.7,0.75,1.84,24.1,synthetic
V00002,LFP,932,1893.0,93.53,56.12,60.0,14.41,0.0155,3.373,83.4,2.62,1.25,36.5,real_calibrated
V00002,LFP,935,1898.0,93.7,56.22,60.0,14.47,0.0154,3.377,80.9,2.6,1.16,25.4,real_calibrated
V00002,LFP,940,1907.0,93.69,56.21,60.0,14.36,0.0157,3.359,94.8,2.9,0.99,46.2,synthetic
V00002,LFP,947,1920.0,94.1,56.46,60.0,14.36,0.0164,3.374,83.0,0.6,1.9,23.3,real_calibrated
V00003,NMC,0,226.0,100.0,75.01,75.0,18.41,0.017,4.112,64.8,0.7,1.38,22.5,real_calibrated
V00003,NMC,1,228.0,99.87,74.9,75.0,18.46,0.0173,4.092,40.3,0.56,1.66,23.2,synthetic
V00003,NMC,3,231.0,99.77,74.83,75.0,18.43,0.0181,4.106,43.4,0.52,1.79,19.9,synthetic
V00003,NMC,10,244.0,99.68,74.76,75.0,18.39,0.019,4.112,80.5,1.09,2.45,18.9,real_calibrated
V00003,NMC,21,264.0,99.78,74.83,75.0,19.1,0.02,4.099,77.1,1.24,1.02,25.5,synthetic
V00003,NMC,26,273.0,100.0,75.12,75.0,18.07,0.0173,4.111,46.5,2.52,0.77,36.0,real_calibrated
V00003,NMC,29,278.0,100.0,75.31,75.0,19.72,0.0215,4.101,69.6,0.99,1.27,26.7,real_calibrated
V00003,NMC,35,289.0,99.65,74.74,75.0,18.14,0.0184,4.087,87.6,1.1,2.31,27.3,real_calibrated
V00003,NMC,40,298.0,100.0,75.02,75.0,19.11,0.0199,4.1,40.8,1.52,0.68,26.0,real_calibrated
V00003,NMC,41,300.0,99.93,74.95,75.0,19.45,0.0211,4.099,59.1,1.51,1.27,33.1,synthetic
V00003,NMC,44,305.0,99.34,74.5,75.0,18.65,0.0183,4.082,75.7,1.63,2.18,34.9,real_calibrated
V00003,NMC,45,307.0,99.83,74.87,75.0,18.6,0.0153,4.102,62.3,1.01,1.29,28.7,real_calibrated
V00003,NMC,46,309.0,99.55,74.66,75.0,18.07,0.019,4.12,88.8,2.45,0.72,34.2,synthetic
V00003,NMC,54,323.0,99.49,74.62,75.0,18.67,0.019,4.094,91.3,0.61,1.96,39.3,synthetic
V00003,NMC,58,330.0,99.97,74.98,75.0,18.06,0.0189,4.077,33.0,2.25,0.93,32.0,real_calibrated
V00003,NMC,66,345.0,99.08,74.31,75.0,17.17,0.0155,4.088,57.5,2.64,1.53,33.1,real_calibrated
V00003,NMC,73,357.0,99.24,74.43,75.0,18.5,0.0184,4.073,70.2,1.09,1.29,22.4,real_calibrated
V00003,NMC,74,359.0,99.73,74.8,75.0,18.84,0.0194,4.107,71.3,2.94,1.04,24.6,synthetic
V00003,NMC,75,361.0,99.59,74.69,75.0,18.77,0.0182,4.099,51.0,1.06,1.56,30.6,synthetic
V00003,NMC,76,363.0,99.14,74.36,75.0,18.99,0.0185,4.096,44.0,1.53,0.65,26.9,real_calibrated
V00003,NMC,78,366.0,99.29,74.47,75.0,19.14,0.0198,4.105,72.6,2.26,0.62,24.5,synthetic
V00003,NMC,85,379.0,99.19,74.39,75.0,18.68,0.0187,4.097,49.1,1.7,1.22,20.0,real_calibrated
V00003,NMC,89,386.0,99.18,74.39,75.0,18.61,0.0181,4.1,65.1,0.44,0.55,20.3,synthetic
V00003,NMC,90,388.0,99.3,74.47,75.0,17.8,0.0193,4.084,62.8,1.29,1.3,29.3,real_calibrated
V00003,NMC,93,393.0,99.59,74.69,75.0,18.48,0.0187,4.086,69.6,1.78,2.4,36.1,real_calibrated
V00003,NMC,97,401.0,99.39,74.54,75.0,18.83,0.018,4.078,79.7,1.72,1.72,22.8,real_calibrated
V00003,NMC,104,413.0,99.25,74.44,75.0,18.14,0.0188,4.097,54.3,0.55,1.98,35.1,real_calibrated
V00003,NMC,107,419.0,99.52,74.64,75.0,18.8,0.0179,4.092,64.7,1.64,1.59,22.4,real_calibrated
V00003,NMC,111,426.0,99.45,74.59,75.0,18.4,0.0199,4.09,62.3,2.84,1.44,28.2,real_calibrated
V00003,NMC,120,442.0,99.42,74.56,75.0,18.2,0.019,4.11,94.8,1.92,1.46,22.4,real_calibrated
V00003,NMC,133,465.0,99.28,74.46,75.0,19.31,0.02,4.088,42.0,1.55,2.5,20.6,real_calibrated
V00003,NMC,135,469.0,98.81,74.11,75.0,18.21,0.0178,4.109,30.3,0.84,2.12,31.5,real_calibrated
V00003,NMC,141,480.0,98.6,73.95,75.0,18.55,0.021,4.1,49.6,1.11,1.69,14.6,real_calibrated
V00003,NMC,144,485.0,99.25,74.44,75.0,19.05,0.02,4.102,57.5,0.56,2.39,22.5,real_calibrated
V00003,NMC,145,487.0,99.03,74.27,75.0,18.14,0.0177,4.117,31.5,2.09,1.36,28.3,real_calibrated
V00003,NMC,146,489.0,99.5,74.62,75.0,18.82,0.0185,4.09,58.9,2.58,1.79,29.8,real_calibrated
V00003,NMC,149,494.0,98.99,74.24,75.0,18.48,0.0188,4.106,67.6,2.26,2.2,23.3,real_calibrated
V00003,NMC,150,496.0,99.21,74.41,75.0,18.5,0.0181,4.082,49.1,2.34,1.64,23.4,real_calibrated
V00003,NMC,151,498.0,98.97,74.23,75.0,19.17,0.0174,4.086,88.3,1.91,0.66,27.2,real_calibrated
V00003,NMC,154,503.0,99.59,74.69,75.0,17.96,0.0182,4.105,53.8,2.88,1.05,14.6,real_calibrated
V00003,NMC,163,519.0,99.01,74.26,75.0,19.12,0.0215,4.095,64.7,2.63,1.11,26.0,real_calibrated
V00003,NMC,164,521.0,98.79,74.09,75.0,18.31,0.0186,4.097,38.2,2.22,1.88,26.5,real_calibrated
V00003,NMC,169,530.0,99.25,74.44,75.0,18.04,0.0197,4.103,34.5,2.31,2.47,24.1,real_calibrated
V00003,NMC,171,534.0,98.31,73.73,75.0,17.54,0.018,4.108,75.6,2.09,1.13,30.0,synthetic
V00003,NMC,174,539.0,99.34,74.5,75.0,17.96,0.0174,4.096,85.4,2.97,2.34,27.6,real_calibrated
V00003,NMC,176,543.0,98.48,73.86,75.0,17.89,0.018,4.108,71.5,1.79,0.62,31.1,synthetic
V00003,NMC,180,550.0,99.08,74.31,75.0,18.19,0.0168,4.101,79.7,2.8,0.58,30.4,real_calibrated
V00003,NMC,181,552.0,99.11,74.33,75.0,19.45,0.0195,4.099,43.1,2.56,1.66,32.3,real_calibrated
V00003,NMC,190,568.0,98.37,73.78,75.0,17.87,0.0171,4.092,68.9,2.18,2.32,23.2,real_calibrated
V00003,NMC,192,572.0,98.82,74.11,75.0,17.45,0.0179,4.078,40.5,0.44,2.21,28.0,synthetic
V00003,NMC,193,573.0,98.94,74.2,75.0,18.25,0.0185,4.087,62.7,1.99,1.69,23.4,real_calibrated
V00003,NMC,196,579.0,98.59,73.94,75.0,18.86,0.0188,4.092,50.0,1.97,1.15,38.6,real_calibrated
V00003,NMC,200,586.0,99.34,74.5,75.0,19.78,0.0192,4.09,72.4,2.36,0.97,37.2,synthetic
V00003,NMC,209,602.0,98.62,73.97,75.0,17.52,0.0143,4.095,69.8,1.64,1.88,20.9,real_calibrated
V00003,NMC,211,606.0,99.01,74.26,75.0,18.88,0.02,4.088,72.5,2.71,2.29,19.9,synthetic
V00003,NMC,216,615.0,98.67,74.0,75.0,18.76,0.019,4.099,30.9,1.8,1.96,20.9,real_calibrated
V00003,NMC,219,620.0,98.27,73.7,75.0,18.95,0.02,4.088,37.1,0.95,1.12,10.2,synthetic
V00003,NMC,223,627.0,98.41,73.81,75.0,19.33,0.0198,4.099,32.3,2.37,1.31,22.8,synthetic
V00003,NMC,234,647.0,98.19,73.64,75.0,18.09,0.0186,4.106,47.1,2.59,1.96,35.5,real_calibrated
V00003,NMC,235,649.0,98.56,73.92,75.0,18.23,0.0177,4.083,72.7,2.72,0.58,32.5,synthetic
V00003,NMC,237,653.0,98.48,73.86,75.0,18.93,0.022,4.076,84.1,1.08,1.1,33.9,synthetic
V00003,NMC,239,656.0,98.07,73.55,75.0,18.34,0.0186,4.1,69.2,2.29,0.68,34.3,real_calibrated
V00003,NMC,241,660.0,98.78,74.08,75.0,18.82,0.019,4.118,87.5,1.9,0.63,19.2,synthetic
V00003,NMC,244,665.0,98.63,73.97,75.0,18.96,0.0204,4.095,77.7,0.4,1.45,37.6,real_calibrated
V00003,NMC,256,687.0,98.43,73.82,75.0,17.76,0.0178,4.09,53.7,2.84,2.46,23.2,real_calibrated
V00003,NMC,258,690.0,98.78,74.08,75.0,18.53,0.0172,4.096,87.9,1.14,0.98,18.0,real_calibrated
V00003,NMC,259,692.0,98.34,73.75,75.0,19.25,0.0188,4.113,40.3,1.25,1.85,29.0,synthetic
V00003,NMC,262,698.0,98.08,73.56,75.0,18.81,0.0188,4.106,51.3,0.52,2.42,26.1,real_calibrated
V00003,NMC,272,716.0,98.8,74.1,75.0,18.96,0.0192,4.101,67.4,2.58,2.38,21.9,real_calibrated
V00003,NMC,273,717.0,99.08,74.31,75.0,18.3,0.0192,4.082,85.3,1.09,1.49,28.6,real_calibrated
V00003,NMC,280,730.0,98.08,73.56,75.0,19.05,0.0187,4.087,45.7,1.78,0.67,26.5,real_calibrated
V00003,NMC,283,735.0,98.15,73.61,75.0,18.3,0.0199,4.115,93.9,1.9,2.22,18.7,synthetic
V00003,NMC,288,744.0,98.66,74.0,75.0,18.69,0.0195,4.083,43.2,2.69,1.67,33.2,real_calibrated
V00003,NMC,289,746.0,98.0,73.5,75.0,18.73,0.017,4.093,41.3,2.4,1.74,29.5,synthetic
V00003,NMC,300,766.0,97.92,73.44,75.0,18.77,0.0199,4.089,58.3,1.06,2.17,38.0,synthetic
V00003,NMC,308,780.0,98.5,73.88,75.0,18.31,0.0186,4.09,91.3,1.71,1.51,27.7,real_calibrated
V00003,NMC,312,788.0,97.9,73.42,75.0,18.39,0.0174,4.097,86.1,1.12,0.71,16.4,real_calibrated
V00003,NMC,316,795.0,97.76,73.32,75.0,18.5,0.0175,4.096,67.5,1.14,2.25,34.3,synthetic
V00003,NMC,322,806.0,97.43,73.07,75.0,18.17,0.0178,4.089,90.2,1.31,1.19,37.3,real_calibrated
V00003,NMC,324,809.0,98.37,73.78,75.0,18.4,0.0177,4.091,78.5,1.96,0.58,30.4,real_calibrated
V00003,NMC,327,815.0,97.7,73.28,75.0,18.74,0.0177,4.101,63.0,2.9,2.2,42.4,synthetic
V00003,NMC,330,820.0,98.07,73.55,75.0,19.03,0.0191,4.107,92.0,2.29,1.95,27.6,synthetic
V00003,NMC,337,833.0,97.7,73.28,75.0,18.71,0.0202,4.099,91.4,0.79,2.28,31.3,real_calibrated
V00003,NMC,340,838.0,97.51,73.13,75.0,18.07,0.0161,4.091,45.1,0.82,0.99,19.0,synthetic
V00003,NMC,345,847.0,97.32,72.99,75.0,19.4,0.0194,4.1,38.0,2.4,2.06,12.9,real_calibrated
V00003,NMC,347,851.0,97.63,73.22,75.0,18.63,0.0194,4.094,37.5,2.16,1.84,22.3,real_calibrated
V00003,NMC,349,854.0,97.99,73.49,75.0,17.93,0.0163,4.093,34.1,1.69,0.67,36.7,real_calibrated
V00003,NMC,355,865.0,97.56,73.17,75.0,17.4,0.0184,4.11,51.9,2.72,0.97,16.4,synthetic
V00003,NMC,356,867.0,97.5,73.12,75.0,18.8,0.0177,4.103,64.0,2.78,0.66,23.4,real_calibrated
V00003,NMC,357,869.0,97.52,73.14,75.0,18.5,0.0177,4.085,89.4,2.4,0.86,28.2,real_calibrated
V00003,NMC,358,870.0,97.87,73.4,75.0,17.61,0.0188,4.094,93.6,1.91,1.17,24.4,synthetic
V00003,NMC,362,878.0,98.15,73.61,75.0,18.26,0.0178,4.108,38.9,1.25,1.48,31.8,real_calibrated
V00003,NMC,364,881.0,97.46,73.09,75.0,17.83,0.019,4.099,48.5,1.73,2.0,26.8,real_calibrated
V00003,NMC,369,890.0,97.26,72.94,75.0,18.28,0.0171,4.08,48.6,1.26,0.93,31.6,real_calibrated
V00003,NMC,378,906.0,97.65,73.24,75.0,19.01,0.0191,4.111,79.7,1.21,1.08,38.5,real_calibrated
V00003,NMC,379,908.0,97.48,73.11,75.0,19.05,0.0201,4.094,52.1,1.76,1.55,31.2,synthetic
V00003,NMC,381,912.0,97.82,73.36,75.0,18.23,0.021,4.1,53.3,2.35,0.81,29.0,synthetic
V00003,NMC,384,917.0,97.74,73.31,75.0,18.56,0.02,4.101,82.0,1.19,1.39,29.6,synthetic
V00003,NMC,385,919.0,97.27,72.95,75.0,18.46,0.0184,4.082,78.4,2.14,1.43,26.7,real_calibrated
V00003,NMC,390,928.0,97.5,73.12,75.0,17.91,0.0188,4.086,53.5,1.16,2.28,30.0,synthetic
V00003,NMC,392,932.0,97.87,73.4,75.0,17.64,0.0171,4.103,56.6,0.9,1.82,25.3,synthetic
V00003,NMC,399,944.0,97.69,73.27,75.0,19.58,0.0197,4.091,91.5,0.73,1.4,33.2,real_calibrated
V00003,NMC,403,951.0,97.92,73.44,75.0,18.48,0.0203,4.102,86.0,2.7,1.67,29.7,synthetic
V00003,NMC,404,953.0,97.75,73.31,75.0,18.63,0.0198,4.106,42.0,0.45,0.95,48.2,real_calibrated
V00003,NMC,412,968.0,97.21,72.91,75.0,19.18,0.0208,4.079,58.9,1.39,2.46,18.2,real_calibrated
V00003,NMC,413,969.0,97.53,73.15,75.0,18.81,0.0183,4.089,61.7,2.27,1.14,23.0,real_calibrated
V00003,NMC,420,982.0,97.37,73.03,75.0,18.36,0.0195,4.102,75.2,0.48,0.5,25.9,real_calibrated
V00003,NMC,421,984.0,98.02,73.52,75.0,18.49,0.0181,4.098,52.0,2.64,2.37,27.2,synthetic
V00003,NMC,426,993.0,97.36,73.02,75.0,18.75,0.02,4.097,51.7,0.67,2.5,23.3,real_calibrated
V00003,NMC,428,996.0,97.9,73.42,75.0,18.02,0.019,4.092,61.5,1.38,2.25,33.3,real_calibrated
V00003,NMC,435,1009.0,97.6,73.2,75.0,18.18,0.0186,4.11,61.4,2.02,1.83,38.1,synthetic
V00003,NMC,436,1011.0,97.53,73.15,75.0,18.7,0.0195,4.101,60.4,2.21,0.6,20.2,real_calibrated
V00003,NMC,442,1022.0,97.38,73.03,75.0,18.84,0.0167,4.091,70.4,0.96,1.43,23.6,real_calibrated
V00003,NMC,444,1025.0,97.09,72.82,75.0,18.82,0.0188,4.117,35.4,2.01,0.99,30.6,synthetic
V00003,NMC,459,1052.0,96.94,72.7,75.0,18.99,0.0184,4.093,87.8,1.97,0.65,30.4,real_calibrated
V00003,NMC,460,1054.0,97.28,72.96,75.0,18.12,0.0198,4.089,80.3,2.63,0.54,25.5,real_calibrated
V00003,NMC,461,1056.0,97.26,72.94,75.0,19.0,0.0188,4.093,72.4,2.54,1.6,33.9,real_calibrated
V00003,NMC,462,1058.0,97.3,72.97,75.0,19.18,0.0196,4.092,76.5,0.42,2.0,17.4,real_calibrated
V00003,NMC,468,1068.0,97.32,72.99,75.0,17.73,0.0175,4.1,50.7,2.58,2.48,32.7,synthetic
V00003,NMC,469,1070.0,96.87,72.65,75.0,17.07,0.0171,4.097,88.7,0.98,1.07,29.5,real_calibrated
V00003,NMC,475,1081.0,97.08,72.81,75.0,18.92,0.0189,4.103,85.9,2.04,1.53,20.1,synthetic
V00003,NMC,486,1101.0,96.81,72.61,75.0,18.47,0.0205,4.095,76.9,1.02,0.81,27.8,synthetic
V00003,NMC,487,1103.0,96.59,72.44,75.0,18.89,0.0204,4.079,31.4,2.07,1.77,17.9,synthetic
V00003,NMC,488,1104.0,97.16,72.87,75.0,18.81,0.0187,4.089,80.6,1.92,1.36,27.1,real_calibrated
V00003,NMC,489,1106.0,97.12,72.84,75.0,18.9,0.0184,4.1,38.3,0.92,1.4,28.5,real_calibrated
V00003,NMC,491,1110.0,96.59,72.44,75.0,18.56,0.019,4.087,43.8,2.68,2.04,11.2,synthetic
V00003,NMC,495,1117.0,96.75,72.56,75.0,18.83,0.0174,4.104,93.7,0.33,0.79,25.0,real_calibrated
V00003,NMC,503,1131.0,96.95,72.71,75.0,19.05,0.0171,4.085,71.6,0.53,0.77,24.2,real_calibrated
V00003,NMC,507,1139.0,96.97,72.73,75.0,18.38,0.0192,4.094,31.7,0.42,1.04,25.5,synthetic
V00003,NMC,508,1140.0,96.7,72.53,75.0,18.29,0.018,4.098,52.3,2.8,1.65,28.4,real_calibrated
V00003,NMC,513,1149.0,97.35,73.01,75.0,19.37,0.0192,4.095,61.4,1.58,1.77,34.4,synthetic
V00003,NMC,517,1157.0,97.1,72.83,75.0,17.5,0.0187,4.094,60.8,2.5,0.58,42.1,real_calibrated
V00003,NMC,520,1162.0,96.55,72.41,75.0,18.27,0.0181,4.087,65.4,1.19,2.17,30.9,real_calibrated
V00003,NMC,521,1164.0,96.74,72.56,75.0,18.42,0.018,4.089,69.1,1.66,1.64,28.9,synthetic
V00004,NCA,0,292.0,99.11,81.27,82.0,20.17,0.0195,4.15,61.9,1.96,2.16,20.3,real_calibrated
V00004,NCA,4,299.0,100.0,82.19,82.0,20.0,0.0206,4.164,53.5,1.53,2.07,27.5,real_calibrated
V00004,NCA,18,324.0,100.0,82.11,82.0,19.68,0.0191,4.151,52.2,2.48,2.2,42.8,real_calibrated
V00004,NCA,23,333.0,99.58,81.66,82.0,20.58,0.0217,4.152,88.8,2.51,2.45,21.9,real_calibrated
V00004,NCA,32,350.0,100.0,82.36,82.0,20.96,0.0197,4.165,62.6,1.85,2.19,31.1,real_calibrated
V00004,NCA,33,351.0,99.69,81.75,82.0,20.15,0.0195,4.154,73.9,1.18,2.27,29.3,real_calibrated
V00004,NCA,37,359.0,99.68,81.74,82.0,19.7,0.0198,4.152,63.5,1.71,1.08,23.3,real_calibrated
V00004,NCA,40,364.0,99.69,81.75,82.0,20.4,0.0218,4.16,86.8,0.41,2.19,26.1,real_calibrated
V00004,NCA,53,387.0,100.0,82.21,82.0,20.18,0.0202,4.151,83.7,2.37,0.76,19.3,synthetic
V00004,NCA,56,393.0,99.41,81.52,82.0,19.43,0.0201,4.143,50.9,2.04,0.78,15.5,real_calibrated
V00004,NCA,66,411.0,99.7,81.75,82.0,20.3,0.0217,4.155,85.3,2.1,0.63,46.6,synthetic
V00004,NCA,67,413.0,99.8,81.84,82.0,19.49,0.019,4.154,40.9,0.73,1.59,26.2,real_calibrated
V00004,NCA,72,422.0,99.71,81.76,82.0,20.4,0.0219,4.145,54.2,2.83,0.73,25.6,real_calibrated
V00004,NCA,75,427.0,99.78,81.82,82.0,20.25,0.0194,4.143,49.6,2.66,1.13,27.6,synthetic
V00004,NCA,80,436.0,99.87,81.89,82.0,19.73,0.0194,4.146,59.9,0.34,1.44,35.8,real_calibrated
V00004,NCA,89,452.0,99.38,81.49,82.0,20.4,0.0199,4.145,40.3,0.46,1.12,22.1,real_calibrated
V00004,NCA,91,456.0,99.39,81.5,82.0,19.74,0.0186,4.168,46.3,1.59,0.9,38.9,synthetic
V00004,NCA,105,481.0,99.56,81.64,82.0,20.35,0.0206,4.14,64.9,2.26,2.15,19.9,real_calibrated
V00004,NCA,146,555.0,99.25,81.39,82.0,20.07,0.0209,4.146,94.9,0.32,1.41,25.0,real_calibrated
V00004,NCA,151,564.0,99.16,81.31,82.0,20.08,0.0197,4.152,62.8,2.03,1.65,16.7,synthetic
V00004,NCA,155,571.0,98.95,81.14,82.0,19.84,0.02,4.135,91.0,0.38,1.7,40.4,real_calibrated
V00004,NCA,156,573.0,98.94,81.13,82.0,19.97,0.0206,4.156,75.1,1.36,2.3,39.2,real_calibrated
V00004,NCA,161,582.0,98.94,81.13,82.0,20.61,0.0196,4.171,54.6,1.44,0.76,41.3,synthetic
V00004,NCA,170,598.0,99.49,81.58,82.0,20.47,0.0221,4.141,65.6,0.59,1.03,19.1,synthetic
V00004,NCA,173,603.0,99.33,81.45,82.0,20.98,0.0213,4.154,38.0,2.48,0.65,30.1,real_calibrated
V00004,NCA,175,607.0,99.41,81.52,82.0,20.77,0.0201,4.146,77.7,1.13,1.27,47.3,synthetic
V00004,NCA,183,621.0,99.3,81.43,82.0,19.55,0.0187,4.151,66.0,0.67,1.92,25.6,synthetic
V00004,NCA,184,623.0,99.26,81.39,82.0,20.24,0.0197,4.145,51.6,2.98,2.36,26.2,real_calibrated
V00004,NCA,204,659.0,98.75,80.97,82.0,19.17,0.0184,4.167,74.3,2.96,1.18,37.2,real_calibrated
V00004,NCA,205,661.0,98.58,80.84,82.0,19.42,0.0188,4.147,68.3,0.87,1.89,38.3,real_calibrated
V00004,NCA,220,688.0,98.9,81.1,82.0,19.28,0.0185,4.146,42.5,2.59,0.68,20.9,real_calibrated
